ticket_id,created_at,customer_id,department,city,state,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,category,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images,latitude,longitude,target_category
1899,2025-01-23T10:03:00,6114,Operações,Curitiba,BA,Desktop,Android,Firefox,5G,9,24,30,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01899.jpg,1024,480,Rede,Baixa,Fechado,Aplicações,0,-0.895,4,0,-32.179759,-48.863233,Rede
1900,2025-01-23T10:20:00,8109,TI,Santos,RS,Desktop,Windows,Chrome,WiFi,38,4,56,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01900.jpg,1280,768,Acesso,Baixa,Fechado,Infra,1,-0.32,5,2,-23.603137,-50.63868,Acesso
1901,2025-01-23T10:37:00,9502,Financeiro,Curitiba,RJ,Mobile,iOS,Edge,Cabo,0,12,24,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01901.jpg,800,768,Hardware,Crítica,Fechado,Aplicações,0,-0.887,7,1,-32.07948,-49.024504,Hardware
1902,2025-01-23T10:54:00,2736,TI,Curitiba,SP,Mobile,iOS,Chrome,WiFi,31,4,28,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01902.jpg,1024,480,Rede,Crítica,Fechado,N2,1,-0.933,5,0,-29.362112,-51.356177,Rede
1903,2025-01-23T11:11:00,5017,Financeiro,Belo Horizonte,BA,Notebook,iOS,Edge,Cabo,27,12,8,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01903.jpg,1024,600,Acesso,Alta,Em andamento,Aplicações,1,0.344,4,2,-32.933102,-43.239912,Acesso
1904,2025-01-23T11:28:00,6773,Operações,Belo Horizonte,RS,Mobile,iOS,Edge,4G,38,48,64,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01904.jpg,1024,600,Software,Alta,Aberto,Infra,0,0.346,7,2,-32.016207,-45.285298,Software
1905,2025-01-23T11:45:00,2621,RH,Santos,BA,Desktop,Windows,Firefox,Cabo,38,24,59,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01905.jpg,1024,768,Software,Baixa,Fechado,Infra,0,-0.544,6,1,-27.334738,-50.040083,Software
1906,2025-01-23T12:02:00,9173,Financeiro,São Paulo,MG,Notebook,iOS,Firefox,4G,40,24,36,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01906.jpg,1280,600,Financeiro,Crítica,Fechado,N2,1,-0.794,4,0,-29.330216,-46.884592,Financeiro
1907,2025-01-23T12:19:00,8246,Financeiro,Santos,RJ,Mobile,Linux,Firefox,WiFi,24,12,17,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01907.jpg,640,600,Hardware,Baixa,Fechado,N2,1,-0.289,6,2,-23.331569,-48.448645,Hardware
1908,2025-01-23T12:36:00,9449,TI,São Paulo,MG,Mobile,Android,Safari,WiFi,23,48,34,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01908.jpg,800,768,Software,Alta,Fechado,Infra,1,-0.299,7,0,-26.707847,-43.260387,Software
1909,2025-01-23T12:53:00,5345,Financeiro,São Paulo,BA,Notebook,Windows,Chrome,5G,13,4,31,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01909.jpg,1024,768,Rede,Média,Aberto,Infra,1,0.08,3,2,-24.459978,-46.968163,Rede
1910,2025-01-23T13:10:00,3556,Operações,São Paulo,BA,Desktop,Windows,Firefox,5G,19,8,13,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01910.jpg,640,768,Software,Baixa,Em andamento,Infra,1,0.949,4,1,-25.437359,-46.807094,Software
1911,2025-01-23T13:27:00,1954,Financeiro,São Paulo,PR,Desktop,Android,Chrome,5G,8,24,28,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01911.jpg,800,720,Hardware,Crítica,Em andamento,N2,1,0.428,4,1,-32.382979,-49.786369,Hardware
1912,2025-01-23T13:44:00,9606,TI,Santos,BA,Notebook,Windows,Safari,Cabo,28,48,67,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01912.jpg,1280,720,Hardware,Crítica,Fechado,Infra,0,0.401,6,1,-27.038549,-46.945016,Hardware
1913,2025-01-23T14:01:00,9506,Financeiro,Santos,MG,Notebook,Windows,Firefox,4G,28,48,20,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01913.jpg,800,720,Acesso,Baixa,Aberto,N1,0,-0.161,3,2,-32.659208,-47.127554,Acesso
1914,2025-01-23T14:18:00,5654,RH,Belo Horizonte,BA,Notebook,Windows,Edge,4G,14,8,27,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01914.jpg,640,720,Software,Crítica,Fechado,N2,0,0.586,6,1,-26.811506,-45.008903,Software
1915,2025-01-23T14:35:00,7930,TI,Curitiba,PR,Notebook,Windows,Firefox,WiFi,1,4,6,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01915.jpg,800,720,Acesso,Baixa,Fechado,Aplicações,1,0.326,6,2,-24.122926,-44.965322,Acesso
1916,2025-01-23T14:52:00,6751,TI,Campinas,MG,Desktop,Windows,Safari,Cabo,6,48,1,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01916.jpg,1024,600,Hardware,Baixa,Em andamento,Aplicações,0,-0.659,4,3,-26.892703,-44.122051,Hardware
1917,2025-01-23T15:09:00,5701,RH,Campinas,RJ,Notebook,iOS,Edge,Cabo,5,4,45,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01917.jpg,800,768,RH,Crítica,Aberto,Aplicações,0,0.718,6,0,-28.955244,-48.683946,RH
1918,2025-01-23T15:26:00,6086,Financeiro,Santos,BA,Mobile,Android,Chrome,5G,17,12,50,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01918.jpg,800,768,RH,Baixa,Fechado,N2,1,-0.987,3,1,-25.440616,-48.677119,RH
1919,2025-01-23T15:43:00,4744,RH,Belo Horizonte,MG,Desktop,iOS,Chrome,4G,7,48,20,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01919.jpg,1024,480,Rede,Crítica,Fechado,N1,0,0.875,6,0,-26.68197,-48.797831,Rede
1920,2025-01-23T16:00:00,6818,TI,Santos,MG,Mobile,Android,Safari,5G,4,48,53,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01920.jpg,1280,720,Hardware,Crítica,Fechado,Aplicações,0,0.937,6,2,-33.204945,-50.423859,Hardware
1921,2025-01-23T16:17:00,1016,Operações,Curitiba,BA,Notebook,Android,Safari,5G,19,24,48,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01921.jpg,1280,720,Hardware,Baixa,Em andamento,Aplicações,0,0.45,5,3,-28.571333,-50.121481,Hardware
1922,2025-01-23T16:34:00,8097,Financeiro,Belo Horizonte,SP,Mobile,Linux,Firefox,Cabo,3,48,39,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01922.jpg,1280,600,Rede,Baixa,Aberto,Infra,1,0.273,7,3,-24.667356,-44.806818,Rede
1923,2025-01-23T16:51:00,4600,TI,Santos,RJ,Notebook,Linux,Chrome,5G,33,4,54,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01923.jpg,800,600,Software,Crítica,Aberto,Aplicações,0,-0.297,6,0,-28.578869,-44.599693,Software
1924,2025-01-23T17:08:00,2994,RH,Belo Horizonte,SP,Desktop,iOS,Safari,WiFi,21,48,8,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01924.jpg,1024,480,Acesso,Crítica,Aberto,Aplicações,1,-0.114,7,3,-26.44541,-52.0713,Acesso
1925,2025-01-23T17:25:00,1528,RH,São Paulo,RS,Notebook,Android,Safari,WiFi,9,8,66,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01925.jpg,800,480,Acesso,Crítica,Fechado,Aplicações,1,0.424,5,3,-24.540313,-47.76233,Acesso
1926,2025-01-23T17:42:00,8459,Financeiro,Belo Horizonte,PR,Mobile,iOS,Safari,Cabo,28,12,65,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01926.jpg,800,600,Rede,Média,Aberto,N1,1,-0.87,6,2,-30.994956,-45.037702,Rede
1927,2025-01-23T17:59:00,4185,Operações,Curitiba,PR,Desktop,Windows,Chrome,4G,24,24,67,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01927.jpg,640,768,Hardware,Baixa,Aberto,N2,0,0.895,6,3,-30.436419,-47.069651,Hardware
1928,2025-01-23T18:16:00,8362,TI,Curitiba,MG,Desktop,Android,Firefox,Cabo,6,12,53,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01928.jpg,800,720,RH,Média,Fechado,N1,0,-0.764,6,0,-29.826097,-48.024692,RH
1929,2025-01-23T18:33:00,7245,TI,São Paulo,MG,Notebook,Windows,Edge,5G,19,12,34,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01929.jpg,640,768,RH,Média,Fechado,N1,1,-0.804,6,1,-27.083123,-44.112928,RH
1930,2025-01-23T18:50:00,2190,Operações,Curitiba,RS,Mobile,Windows,Chrome,5G,3,24,67,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01930.jpg,640,768,Financeiro,Baixa,Em andamento,N1,1,0.793,4,3,-24.305153,-49.251482,Financeiro
1931,2025-01-23T19:07:00,3492,Financeiro,Campinas,SP,Notebook,iOS,Chrome,WiFi,21,48,45,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01931.jpg,800,768,Acesso,Crítica,Fechado,N1,1,0.246,6,3,-28.518651,-46.326766,Acesso
1932,2025-01-23T19:24:00,3894,Financeiro,São Paulo,SP,Desktop,Windows,Firefox,WiFi,23,4,67,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01932.jpg,1280,480,RH,Crítica,Em andamento,Infra,1,-0.644,6,1,-26.319771,-47.053349,RH
1933,2025-01-23T19:41:00,2647,Financeiro,Belo Horizonte,MG,Mobile,Linux,Firefox,4G,4,48,5,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01933.jpg,640,480,Acesso,Alta,Aberto,Aplicações,0,-0.575,4,1,-23.081915,-48.71364,Acesso
1934,2025-01-23T19:58:00,1898,Financeiro,Belo Horizonte,MG,Mobile,Linux,Safari,Cabo,15,48,47,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01934.jpg,1024,768,RH,Crítica,Aberto,Infra,1,0.076,4,1,-32.803703,-47.926383,RH
1935,2025-01-23T20:15:00,6133,Financeiro,Curitiba,PR,Mobile,Android,Chrome,4G,6,8,70,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01935.jpg,1024,768,Hardware,Baixa,Aberto,N2,0,-0.059,7,0,-28.303781,-50.964489,Hardware
1936,2025-01-23T20:32:00,8583,Financeiro,Campinas,MG,Desktop,Linux,Firefox,4G,15,12,19,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01936.jpg,640,600,Software,Baixa,Fechado,Infra,1,0.583,4,3,-30.247733,-48.771967,Software
1937,2025-01-23T20:49:00,4648,Financeiro,São Paulo,SP,Notebook,Android,Edge,4G,33,4,40,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01937.jpg,800,768,Acesso,Média,Aberto,Aplicações,0,0.039,7,1,-29.818075,-49.66174,Acesso
1938,2025-01-23T21:06:00,4101,RH,São Paulo,PR,Desktop,Android,Safari,Cabo,24,4,68,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01938.jpg,640,768,RH,Média,Em andamento,N2,0,-0.164,4,1,-23.585827,-46.52251,RH
1939,2025-01-23T21:23:00,1329,TI,São Paulo,MG,Desktop,Linux,Safari,WiFi,13,12,13,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01939.jpg,1024,720,Acesso,Alta,Em andamento,Infra,1,0.702,5,3,-31.494171,-48.273219,Acesso
1940,2025-01-23T21:40:00,1129,TI,Santos,RJ,Mobile,Linux,Chrome,Cabo,9,8,50,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01940.jpg,1024,720,Acesso,Crítica,Fechado,Infra,0,0.519,3,3,-25.166107,-49.249681,Acesso
1941,2025-01-23T21:57:00,3597,Financeiro,Curitiba,RJ,Desktop,Linux,Chrome,Cabo,17,24,33,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01941.jpg,1024,600,Rede,Baixa,Fechado,Aplicações,0,-0.581,5,0,-28.921509,-47.565891,Rede
1942,2025-01-23T22:14:00,4316,Financeiro,Santos,SP,Desktop,iOS,Firefox,Cabo,39,8,10,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01942.jpg,1280,600,Hardware,Crítica,Fechado,Aplicações,0,-0.388,5,1,-28.516294,-49.404755,Hardware
1943,2025-01-23T22:31:00,5021,RH,Campinas,BA,Desktop,Android,Safari,4G,26,8,41,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01943.jpg,640,720,Hardware,Baixa,Fechado,Infra,0,-0.72,4,2,-31.967587,-47.865889,Hardware
1944,2025-01-23T22:48:00,1508,TI,São Paulo,SP,Notebook,Windows,Edge,Cabo,13,24,4,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01944.jpg,800,720,RH,Crítica,Fechado,N1,1,0.963,7,2,-30.954326,-45.478259,RH
1945,2025-01-23T23:05:00,2850,Operações,Campinas,PR,Mobile,iOS,Safari,5G,13,48,29,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01945.jpg,640,480,Acesso,Média,Fechado,N1,1,-0.534,3,2,-26.187129,-52.638094,Acesso
1946,2025-01-23T23:22:00,6397,RH,Belo Horizonte,BA,Notebook,Linux,Chrome,WiFi,35,4,9,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01946.jpg,1280,768,Financeiro,Crítica,Em andamento,N2,0,0.427,4,1,-32.657714,-51.521058,Financeiro
1947,2025-01-23T23:39:00,6065,RH,São Paulo,RJ,Desktop,Linux,Firefox,WiFi,8,4,63,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_01947.jpg,640,720,Rede,Crítica,Aberto,Infra,0,0.407,5,1,-28.416163,-49.984327,Rede
1948,2025-01-23T23:56:00,3732,TI,Curitiba,RJ,Desktop,Android,Chrome,5G,22,8,59,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01948.jpg,800,720,Hardware,Alta,Aberto,N1,0,0.15,6,1,-32.744184,-52.67903,Hardware
1949,2025-01-24T00:13:00,6306,TI,Campinas,PR,Mobile,Linux,Firefox,Cabo,34,4,10,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01949.jpg,800,720,Acesso,Média,Aberto,N2,0,0.701,6,0,-24.725526,-50.013813,Acesso
1950,2025-01-24T00:30:00,7349,TI,Campinas,PR,Desktop,iOS,Safari,Cabo,31,8,5,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01950.jpg,1024,768,Rede,Crítica,Aberto,N1,1,0.472,6,1,-26.280154,-44.314548,Rede
1951,2025-01-24T00:47:00,4388,Financeiro,São Paulo,SP,Notebook,Linux,Safari,Cabo,20,4,5,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01951.jpg,1024,768,Software,Média,Em andamento,N1,1,-0.511,6,2,-26.545588,-45.079654,Software
1952,2025-01-24T01:04:00,4626,Operações,São Paulo,RS,Notebook,iOS,Firefox,WiFi,37,8,38,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01952.jpg,640,720,Hardware,Média,Em andamento,N1,0,-0.324,6,3,-29.277882,-50.735289,Hardware
1953,2025-01-24T01:21:00,4691,Financeiro,Curitiba,MG,Desktop,Linux,Chrome,4G,32,4,2,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01953.jpg,640,768,Software,Crítica,Aberto,Aplicações,0,0.363,7,3,-29.86968,-52.184024,Software
1954,2025-01-24T01:38:00,2987,Financeiro,Curitiba,MG,Desktop,Windows,Firefox,4G,40,12,47,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01954.jpg,1024,720,Acesso,Média,Fechado,Infra,0,-0.883,5,0,-25.48573,-44.042912,Acesso
1955,2025-01-24T01:55:00,3771,TI,São Paulo,PR,Notebook,Windows,Chrome,5G,1,48,15,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01955.jpg,1280,768,Software,Média,Aberto,Aplicações,1,-0.76,7,1,-29.550276,-44.154295,Software
1956,2025-01-24T02:12:00,1342,Financeiro,Curitiba,SP,Notebook,Linux,Firefox,4G,12,48,56,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01956.jpg,1024,720,RH,Alta,Fechado,Aplicações,0,-0.98,4,0,-30.997704,-43.498631,RH
1957,2025-01-24T02:29:00,4725,RH,Santos,RJ,Notebook,iOS,Safari,4G,5,12,38,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01957.jpg,800,720,Hardware,Baixa,Aberto,Aplicações,1,-0.326,4,0,-24.38645,-49.503053,Hardware
1958,2025-01-24T02:46:00,1834,TI,Campinas,BA,Mobile,Windows,Safari,4G,19,24,26,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01958.jpg,1024,720,Rede,Baixa,Em andamento,N2,1,0.376,6,2,-31.585899,-46.87104,Rede
1959,2025-01-24T03:03:00,9531,Operações,Santos,MG,Desktop,Windows,Edge,5G,19,24,6,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01959.jpg,800,600,Financeiro,Baixa,Em andamento,N1,1,-0.409,7,3,-33.154191,-48.863869,Financeiro
1960,2025-01-24T03:20:00,3781,Financeiro,Santos,RJ,Mobile,Windows,Firefox,4G,5,24,54,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01960.jpg,800,600,Software,Alta,Fechado,N1,1,-0.402,6,0,-28.439528,-50.467556,Software
1961,2025-01-24T03:37:00,5052,RH,Belo Horizonte,SP,Notebook,Android,Firefox,WiFi,28,8,27,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01961.jpg,800,720,Hardware,Crítica,Fechado,N1,0,0.522,7,1,-25.065253,-48.90948,Hardware
1962,2025-01-24T03:54:00,3238,TI,Curitiba,MG,Notebook,Android,Safari,5G,24,12,60,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_01962.jpg,1024,720,Acesso,Baixa,Aberto,Infra,0,0.11,6,2,-33.168141,-46.363048,Acesso
1963,2025-01-24T04:11:00,6835,RH,São Paulo,RS,Mobile,Linux,Safari,WiFi,0,8,67,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01963.jpg,1024,768,Software,Média,Aberto,Infra,0,0.057,5,1,-30.286557,-49.797726,Software
1964,2025-01-24T04:28:00,9872,RH,Santos,RS,Desktop,Windows,Chrome,4G,11,48,27,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01964.jpg,640,768,Software,Média,Aberto,N1,1,-0.022,7,0,-25.799921,-47.741451,Software
1965,2025-01-24T04:45:00,1304,TI,Curitiba,BA,Notebook,iOS,Safari,Cabo,4,48,16,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01965.jpg,640,768,Software,Alta,Aberto,Aplicações,0,0.157,7,0,-27.239543,-43.415131,Software
1966,2025-01-24T05:02:00,5544,TI,Curitiba,RS,Desktop,Android,Firefox,5G,27,24,27,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01966.jpg,1024,600,Rede,Alta,Aberto,Infra,1,-0.174,5,3,-27.169712,-47.165309,Rede
1967,2025-01-24T05:19:00,7178,Operações,Curitiba,RJ,Desktop,iOS,Firefox,Cabo,16,8,63,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01967.jpg,640,600,Financeiro,Média,Fechado,N1,0,-0.347,4,3,-25.463795,-46.335953,Financeiro
1968,2025-01-24T05:36:00,4826,Financeiro,Campinas,SP,Notebook,iOS,Firefox,Cabo,36,48,57,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01968.jpg,1280,480,Rede,Baixa,Fechado,Aplicações,0,0.865,6,0,-27.445157,-48.439167,Rede
1969,2025-01-24T05:53:00,4048,Operações,Curitiba,BA,Desktop,iOS,Edge,Cabo,29,8,69,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_01969.jpg,640,480,Software,Alta,Aberto,N1,1,-0.614,7,0,-31.74598,-44.591072,Software
1970,2025-01-24T06:10:00,8167,Operações,Curitiba,SP,Desktop,Windows,Edge,5G,24,8,4,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_01970.jpg,1280,600,RH,Baixa,Em andamento,Aplicações,1,0.772,4,1,-25.810454,-50.010845,RH
1971,2025-01-24T06:27:00,7841,Financeiro,Curitiba,RJ,Desktop,Windows,Safari,4G,37,8,52,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01971.jpg,1280,600,Rede,Alta,Em andamento,N1,0,0.091,5,2,-31.362836,-51.175992,Rede
1972,2025-01-24T06:44:00,8764,TI,Curitiba,MG,Notebook,Windows,Chrome,4G,4,48,5,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_01972.jpg,800,768,Rede,Alta,Em andamento,Aplicações,0,0.111,6,1,-29.08869,-48.473845,Rede
1973,2025-01-24T07:01:00,1556,RH,Campinas,PR,Desktop,Windows,Edge,Cabo,5,48,11,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_01973.jpg,800,720,RH,Crítica,Aberto,N2,0,0.04,5,0,-30.469736,-53.033123,RH
1974,2025-01-24T07:18:00,5541,TI,São Paulo,PR,Notebook,iOS,Safari,4G,37,8,62,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_01974.jpg,800,720,Hardware,Média,Fechado,N1,0,0.756,3,3,-26.726168,-44.308288,Hardware
1975,2025-01-24T07:35:00,2691,TI,Santos,MG,Desktop,Linux,Edge,Cabo,2,8,12,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_01975.jpg,800,720,RH,Crítica,Em andamento,N1,1,-0.897,6,1,-31.136574,-50.022006,RH
